"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jun 20 20:24:05 GMT 2023","Tue Jun 20 20:24:28 GMT 2023","22991","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Slovenčina language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Suomi language",""
"failed","Tue Jun 20 20:26:58 GMT 2023","Tue Jun 20 20:27:25 GMT 2023","27123","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of 繁體中文 language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Dansk language",""
"failed","Tue Jun 20 20:21:49 GMT 2023","Tue Jun 20 20:22:11 GMT 2023","21381","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Magyar language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Български language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Português language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Latviešu language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Deutsch language",""
"failed","Tue Jun 20 20:33:05 GMT 2023","Tue Jun 20 20:33:39 GMT 2023","33162","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Hrvatski language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Lietuvių language",""
"failed","Tue Jun 20 20:35:26 GMT 2023","Tue Jun 20 20:35:59 GMT 2023","32754","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Magyar language",""
"failed","Tue Jun 20 20:36:38 GMT 2023","Tue Jun 20 20:37:15 GMT 2023","36320","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Polski language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header 繁體中文 language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Svenska language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Nederlands language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Français language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" العَرَبِيَّة language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Español language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Nederlands language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Lietuvių language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner 简体中文 language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner English language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Hrvatski language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Latviešu language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Italiano language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Български language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Español language",""
"failed","Tue Jun 20 20:25:16 GMT 2023","Tue Jun 20 20:25:42 GMT 2023","25127","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Svenska language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header ไทย language",""
"failed","Tue Jun 20 20:28:50 GMT 2023","Tue Jun 20 20:29:19 GMT 2023","28726","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Български language",""
"passed","Tue Jun 20 20:27:25 GMT 2023","Tue Jun 20 20:27:53 GMT 2023","28418","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header English language",""
"failed","Tue Jun 20 20:20:47 GMT 2023","Tue Jun 20 20:21:07 GMT 2023","19992","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Italiano language",""
"failed","Tue Jun 20 20:30:23 GMT 2023","Tue Jun 20 20:30:54 GMT 2023","31040","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Deutsch language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" 简体中文 language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Svenska language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Română language",""
"failed","Tue Jun 20 20:32:30 GMT 2023","Tue Jun 20 20:33:05 GMT 2023","35537","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Français language",""
"failed","Tue Jun 20 20:23:42 GMT 2023","Tue Jun 20 20:24:05 GMT 2023","22741","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Русский language",""
"failed","Tue Jun 20 20:23:18 GMT 2023","Tue Jun 20 20:23:42 GMT 2023","23375","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Română language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner ελληνικά language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Nederlands language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Hrvatski language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Lietuvių language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Dansk language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Tiếng Việt language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Italiano language",""
"failed","Tue Jun 20 20:19:47 GMT 2023","Tue Jun 20 20:20:07 GMT 2023","20258","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Español language",""
"failed","Tue Jun 20 20:17:54 GMT 2023","Tue Jun 20 20:18:12 GMT 2023","17558","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Български language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Slovenščina language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Dansk language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Suomi language",""
"failed","Tue Jun 20 20:37:15 GMT 2023","Tue Jun 20 20:37:51 GMT 2023","36074","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Português language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Lietuvių language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Dansk language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Slovenčina language",""
"failed","Tue Jun 20 20:26:33 GMT 2023","Tue Jun 20 20:26:58 GMT 2023","25104","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of 简体中文 language",""
"failed","Tue Jun 20 20:19:08 GMT 2023","Tue Jun 20 20:19:27 GMT 2023","18541","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Eesti language",""
"failed","Tue Jun 20 20:24:28 GMT 2023","Tue Jun 20 20:24:52 GMT 2023","24104","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Slovenščina language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Svenska language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" 繁體中文 language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Magyar language",""
"failed","Tue Jun 20 20:40:43 GMT 2023","Tue Jun 20 20:41:23 GMT 2023","39949","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Suomi language",""
"failed","Tue Jun 20 20:31:57 GMT 2023","Tue Jun 20 20:32:30 GMT 2023","32772","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Español language",""
"failed","Tue Jun 20 20:22:11 GMT 2023","Tue Jun 20 20:22:34 GMT 2023","22819","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Nederlands language",""
"failed","Tue Jun 20 20:18:49 GMT 2023","Tue Jun 20 20:19:08 GMT 2023","19350","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Deutsch language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Português language",""
"failed","Tue Jun 20 20:27:54 GMT 2023","Tue Jun 20 20:28:20 GMT 2023","26524","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header العَرَبِيَّة language",""
"failed","Tue Jun 20 20:35:59 GMT 2023","Tue Jun 20 20:36:38 GMT 2023","39417","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Nederlands language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Slovenčina language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Bahasa Indonesia language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Italiano language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" 繁體中文 language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Polski language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Čeština language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Română language",""
"failed","Tue Jun 20 20:19:27 GMT 2023","Tue Jun 20 20:19:47 GMT 2023","19805","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of ελληνικά language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" ไทย language",""
"failed","Tue Jun 20 20:22:55 GMT 2023","Tue Jun 20 20:23:18 GMT 2023","23688","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Português language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Svenska language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Eesti language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_04 | Education > Menu Item [Position Trading] > Test button [Try Demo] in Main banner Nederlands language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Čeština language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Русский language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Português language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_07 | Education > Menu Item [Position Trading] > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" Français language",""
"passed","Tue Jun 20 20:41:45 GMT 2023","Tue Jun 20 20:41:50 GMT 2023","5753","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","","TC_11.03.05_01 | Education > Menu Item [Swing Trading] > Test button [Log in] in the header",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_06 | Education > Menu Item [Position Trading] > Test button [Download on the App Store] in the block ""Sign up and trade smart today"" Magyar language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Bahasa Indonesia language",""
"failed","Tue Jun 20 20:30:54 GMT 2023","Tue Jun 20 20:31:26 GMT 2023","32543","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Eesti language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","1","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Magyar language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner Slovenčina language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_03 | Education > Menu Item [Position Trading] > Test button [Start Trading] in Main banner العَرَبِيَّة language",""
"failed","Tue Jun 20 20:29:19 GMT 2023","Tue Jun 20 20:29:53 GMT 2023","34050","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_02 | Education > Menu Item [Position Trading] > Test button [Trade] in the header Čeština language",""
"skipped","Tue Jun 20 20:41:39 GMT 2023","Tue Jun 20 20:41:39 GMT 2023","0","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_05 | Educations > Menu item [Position trading] > Test buttons [Trade] on Widget ""Most traded"" Български language",""
"failed","Tue Jun 20 20:18:30 GMT 2023","Tue Jun 20 20:18:49 GMT 2023","18570","","Education > Menu Item [Position Trading]","","","","TC_11.03.04_01 | Education > Menu Item [Position Trading] > Test button [Log in] in the header of Dansk language",""
